year,regionalism code,area,Regional Gross Domestic Product (RMB 10000),Value added of the primary industry (10000 yuan),Value added of the secondary industry (10000 yuan),Value added of the tertiary industry (10000 yuan),The proportion of added value of the primary industry to GDP (%),The proportion of added value of the secondary industry to GDP (%),The proportion of added value of the tertiary industry to GDP (%),Per capita regional GDP (yuan),Registered residence population (10000),Urban registered residence Population (10000),Non agricultural population (10000 people),Annual average population (10000 people),Total number of households at the end of the year (10000 households),Birth population (person),Death toll (person),Natural growth rate (‰),Permanent population (),Urban permanent population (10000 people),Number of employees in the unit at the end of the year (10000 people),Number of urban private and individual employees (person),Number of registered unemployed persons in urban areas at the end of the year (person),Number of employees in the primary industry (10000 people),Number of employees in the secondary industry (10000 people),Number of employees in the tertiary industry (10000 people),Proportion of employees in the primary industry (%),Proportion of employees in the secondary industry (%),Proportion of employees in the tertiary industry (%),"Number of employees in agriculture, forestry, animal husbandry, and fisheries (10000 people)",Number of employees in the mining industry (in 10000),Number of manufacturing employees (in 10000),"Number of employees in the electricity, gas, and water production and supply industry (in 10000 people)",Number of employees in the construction industry (in 10000),"Number of employees in the transportation, warehousing, postal and telecommunications industry (10000 people)","Number of employees in the information transmission, computer services, and software industries (in 10000)",Number of employees in wholesale and retail trade industry (10000 people),Number of employees in the accommodation and catering industry (10000 people),Number of employees in the financial industry (in 10000),Number of employees in the real estate industry (10000 people),Number of employees in the leasing and commercial service industry (in 10000),"Number of employees in scientific research, technical services, and geological exploration industry (in 10000)","Number of employees in the water conservancy, environmental and public facility management industry (in 10000)",Number of employees in residential services and other service industries (in 10000),Number of employees in the education industry (in 10000),"Number of employees in the health, social insurance, and social welfare industries (in 10000)","Number of employees in the cultural, sports, and entertainment industries (in 10000)",Number of employees in public administration and social organizations (in 10000),Number of employees in geological exploration and water conservancy management industry (10000 people),"Number of employees in the transportation, warehousing, postal and telecommunications industry (10000 people).1","Number of employees in wholesale, retail, and catering industry (in 10000)",Number of employees in the social service industry (in 10000),"Number of employees in the health, sports, and social welfare industries (in 10000)","Number of employees in the education, arts, broadcasting, film and television industry (10000 people)",Number of employees in the scientific research and comprehensive technology service industry (10000 people),Number of employees in government agencies and social organizations (in 10000),Average number of employees on duty (10000 people),Total wages of on-the-job employees (10000 yuan),Average salary of employees (yuan),Administrative area land area (square kilometers),Total cultivated land resources at the end of the year (thousand hectares),Per capita cultivated land area (mu),Population density (person/square kilometer),Total amount of water resources (10000 cubic meters),Regional GDP growth rate (%),Grain production (10000 tons),Oil production (10000 tons),Cotton production (10000 tons),Vegetable yield (ton),Fruit production (ton),Meat production (ton),Milk production (ton),Production of aquatic products (tons),Egg production (ton),Number of industrial enterprises above designated size (units),Number of domestic enterprises,"Number of Hong Kong, Macao, and Taiwanese investment enterprises (units)",Number of foreign-invested enterprises,"Gross output value of industrial enterprises above designated size (current year price, in 10000 yuan)",Gross industrial output value of domestic enterprises (RMB 10000),"Total industrial output value of Hong Kong, Macao, and Taiwan invested enterprises (in 10000 yuan)",Gross industrial output value of foreign-invested enterprises (RMB 10000),Annual average number of employees (in 10000),Product sales revenue (RMB 10000),Total profit and tax amount (10000 yuan),Value added tax payable this year (RMB 10000),Total profit (10000 yuan),Annual average balance of current assets (RMB 10000),Annual average balance of net fixed assets (RMB 10000),Total current assets (RMB 10000),Total fixed assets (RMB 10000),Main business taxes and surcharges (RMB 10000),Total investment in fixed assets investment (10000 yuan),Completed investment in real estate development (RMB 10000),Completed investment in residential development (10000 yuan),Total retail sales of consumer goods in society (10000 yuan),Total sales of wholesale and retail trade products above the quota (in 10000 yuan),Number of wholesale and retail trading enterprises above the quota (units),Number of newly signed projects in that year,The foreign investment amount of the contract in that year (in 10000 US dollars),The actual amount of foreign investment used in that year (in 10000 US dollars),Import amount of goods (10000 yuan),Export value of goods (10000 yuan),Revenue within the general budget of local finance (10000 yuan),Industrial and commercial tax revenue (10000 yuan),Expenditure within the general budget of local finance (10000 yuan),Science expenditure (10000 yuan),Education expenditure (10000 yuan),Year end balance of various loans from financial institutions (RMB 10000),Year-end deposit balance of financial institutions (RMB 10000),Year end balance of savings for urban and rural residents (10000 yuan),Number of regular higher education institutions,Number of ordinary secondary schools,Number of primary schools,Number of secondary vocational education schools,Number of full-time teachers in regular higher education institutions (person),Number of full-time teachers in ordinary high schools (person),Number of full-time primary school teachers (person),Number of full-time teachers in secondary vocational education schools (person),Number of students enrolled in regular higher education institutions (person),Number of regular undergraduate and junior college students (person),Number of students in regular high schools (in 10000),Number of primary school students (in 10000),Number of high school students in school (person),Number of students enrolled in secondary vocational and technical schools (person),Number of students enrolled in adult higher education institutions (person),Number of college students per 10000 people,Number of secondary vocational students per 10000 students in school (person),R&D personnel (person),Internal R&D expenditure (RMB 10000),Number of patent applications (pieces),Number of patent authorizations (pieces),Number of authorized invention patents (pieces),Public Library (s),Number of theaters and cinemas,"Total collection of books in public libraries (thousand volumes, pieces)","Public library collections per 100 people (books, items)",Number of museums,Number of sports venues,Number of health institutions,Number of hospitals and health centers,Number of beds in hospitals and health centers (in sheets),Number of doctors (person),Total passenger volume (10000 people),Railway passenger volume (10000 people),Highway passenger volume (10000 people),Passenger volume of water transportation (10000 people),Civil aviation passenger volume (person),Total freight volume (10000 tons),Railway freight volume (10000 tons),Highway freight volume (10000 tons),Water freight volume (10000 tons),Civil aviation cargo and mail volume (ton),Number of post offices at the end of the year,Total amount of postal services (10000 yuan),Total amount of telecommunications services (10000 yuan),Number of local telephone users at the end of the year (in 10000 households),Number of mobile phone users at the end of the year (in 10000 households),Number of Internet users,Annual electricity consumption (10000 kWh),Industrial electricity consumption (10000 kWh),Urban residential electricity consumption (10000 kWh),Total mileage of domestic highways (kilometers),Highway mileage (kilometers),Industrial wastewater discharge volume (10000 tons),Industrial wastewater discharge reaches the standard (10000 tons),Industrial sulfur dioxide removal capacity (ton),Industrial sulfur dioxide emissions (tons),Industrial smoke and dust removal capacity (ton),Industrial smoke and dust emissions (ton),Industrial sulfur dioxide production (ton),Industrial smoke and dust removal capacity (ton).1,Industrial smoke and dust emissions (ton).1,Industrial nitrogen oxide emissions (tons),Domestic sewage treatment rate (%),Harmless treatment rate of household waste (%),Comprehensive utilization rate of industrial solid waste (%),Comprehensive utilization rate of general industrial solid waste (%),Centralized treatment rate of sewage treatment plant (%),Annual average concentration of inhalable fine particulate matter (micrograms/cubic meter),Insurance coverage amount (10000 yuan),Number of urban employees participating in basic pension insurance (person),Number of participants in urban basic medical insurance (person),Number of people participating in unemployment insurance (person),Number of social work institutions providing accommodation,Number of elderly care institutions,Number of beds in social work institutions providing accommodation (in sheets),Number of beds in elderly care institutions (sheets),Industrial sulfur dioxide production (ton)_predicted
2013,441600,河源,6803296.0,830682.442,3371033.168,2601580.39,12.21,49.55,38.24,18846.0,361.0,106,8.04,358.0,101,70178.0,39278.0,13.0,284,138,25.4,91976.0,10289.0,0.09,12.63,12.66,0.35,49.76,49.89,0.09,0.12,10.9,0.58,1.03,0.85,0.31,0.62,0.4,0.7,0.48,0.27,0.18,0.22,0.03,3.79,1.3,0.18,3.33,0,1,1.0,0,1,4,0,2,25.0,1023259.0,41094.74,15654.0,16.0,1.0,231.0,2264500.0,10.58,88.62,7.4,0.04,643000.0,350200.0,117800.0,45.0,42110.0,6200.0,436.0,277.0,130.0,29.0,12091582.0,6966589.0,5124993.0,1586579.0,6.0,37303.0,4373.0,312120.0,778565.0,79452.0,104628.0,3462348.0,2909861.0,67237.0,3427305.0,891801.0,634738.0,2366100.0,1126506.0,88.0,85.0,1220.0,21113.0,553500.0,2153000.0,487872.0,3500,1697211.0,13521.0,346409.0,5731840,7542392.0,4801426.0,1.0,183.0,585.0,16.0,435.0,15845.0,14816.0,1612.0,12398.0,12015.0,19.57,24.77,73345.0,49250.0,10588.5,203.0,136,28.0,330.0,3693.0,1866.0,66.0,7.0,5.0,620.0,17.0,8.0,8.0,385.0,122.0,8623.0,4527.0,5575.0,3718.0,5551.0,24.0,10000.0,3995.0,1900.0,3984.0,11.0,62.0,115.0,13853.0,180293.0,50.0,167.0,290000.0,862622.0,517937,95464.0,17333,712,1583.0,7059.0,78047.0,10506.0,87329.0,12418.0,592086.0,683059.0,4645.0,3119.0,48.0,65.06,29.0,36.47,69.0,22.0,103444.0,449296.0,282412.0,269066.0,10,6,797,737,
2012,441600,河源,6152596.0,785071.25,3190736.286,2176788.465,12.76,51.86,35.38,20536.0,355.1,106,8.04,360.9,101,70178.0,39278.0,-2.5,284,138,23.8,168996.0,10940.0,0.09,12.22,11.46,0.34,51.41,48.25,0.09,0.28,10.41,0.6,0.93,0.61,0.27,0.43,0.31,0.52,0.27,0.24,0.17,0.19,0.04,3.59,1.31,0.17,3.34,0,1,1.0,0,1,4,0,2,24.0,853533.0,35983.68,15642.0,16.0,1.0,227.0,2264500.0,11.6,93.4,6.94,0.04,561000.0,294000.0,119000.0,45.0,40852.0,5900.0,383.0,237.0,115.0,31.0,9536630.0,5739833.0,2319919.0,1476878.0,6.0,37303.0,4373.0,303322.0,580729.0,79452.0,104628.0,2595351.0,2543120.0,44376.0,2785868.0,671264.0,520764.0,2093663.0,993153.0,88.0,73.0,1220.0,19710.0,553500.0,2153000.0,376403.0,3500,1344731.0,11970.0,300538.0,4682107,6346165.0,4155191.0,1.0,186.0,1092.0,14.0,491.0,15596.0,15826.0,1179.0,12289.0,12015.0,13.71,24.75,76163.0,38853.0,11895.0,35.0,109,28.0,330.0,3693.0,1866.0,66.0,7.0,5.666666666666667,557.0,16.0,8.0,8.0,289.0,122.0,7649.0,4251.0,4653.0,3718.0,4629.0,24.0,10000.0,3296.0,1900.0,3286.0,10.0,62.0,110.0,12110.0,167116.0,52.0,140.0,250000.0,862622.0,517937,95464.0,17333,712,1818.5,7059.0,78047.0,13744.5,87329.0,12418.0,592086.0,683059.0,5790.0,3119.0,48.0,100.0,29.0,36.47,79.19,22.0,103444.0,434250.0,639479.0,260922.0,10,6,797,737,
2011,441600,河源,5792866.0,724108.25,3065584.687,2003752.349,12.5,52.92,34.59,19505.0,366.8,106,8.04,362.6,101,70178.0,39278.0,16.6,284,138,24.59,180544.0,10979.0,0.11,12.96,11.52,0.44,52.71,46.86,0.11,0.29,10.65,0.75,1.27,0.57,0.29,0.58,0.29,0.52,0.23,0.3,0.18,0.25,0.04,3.73,1.21,0.14,3.18,0,1,1.0,0,1,4,0,2,25.0,770308.0,31237.15,15642.0,16.0,1.0,234.0,2264500.0,13.1,91.0,6.59,0.04,530600.0,273400.0,116900.0,45.0,40217.0,6500.0,361.0,225.0,101.0,35.0,10413939.0,6338871.0,2298648.0,1776420.0,6.0,37303.0,4373.0,259138.0,1188472.0,79452.0,104628.0,2572320.0,2341184.0,63516.0,2373723.0,588392.0,465262.0,1880418.0,843405.0,69.0,94.0,1220.0,17875.0,553500.0,2153000.0,313667.0,3500,1100404.0,11598.0,250945.0,3892553,5613649.0,3645238.0,1.0,186.0,1192.0,18.0,412.0,16211.0,14843.0,1659.0,11875.0,12015.0,22.98,24.91,75546.0,52527.0,10482.0,32.0,143,28.0,330.0,3693.0,1866.0,66.0,7.0,6.333333333333333,557.0,15.0,8.0,8.0,303.0,121.0,7146.0,4124.0,3878.0,3718.0,3854.0,24.0,10000.0,2698.0,1900.0,2689.0,9.0,62.0,111.0,10686.0,182995.0,51.0,189.0,198385.0,862622.0,517937,95464.0,17333,712,2054.0,7059.0,78047.0,16983.0,87329.0,12418.0,47015.0,592636.0,6935.0,3119.0,48.0,99.66,47.0,36.47,89.38,22.0,103444.0,414553.0,254349.0,250965.0,10,6,797,737,
2010,441600,河源,4751396.0,604377.571,2444593.242,1702425.187,12.72,51.45,35.83,16301.0,358.39,106,8.04,353.7,101,70178.0,39278.0,23.06,284,138,24.68,332815.0,13951.0,0.13,13.11,11.44,0.53,53.12,46.35,0.13,0.28,11.02,0.71,1.09,0.64,0.16,0.46,0.3,0.58,0.24,0.42,0.21,0.24,0.05,3.69,1.19,0.15,3.09,0,1,1.0,0,1,4,0,2,25.0,648999.0,26379.29,15642.0,16.0,1.0,229.0,2264500.0,13.3,87.9,6.2,0.04,489000.0,245700.0,118000.0,45.0,38644.0,6000.0,440.0,278.0,126.0,36.0,8327317.0,4855644.0,1988980.0,1482693.0,15.0,37303.0,4373.0,202204.0,837891.0,79452.0,104628.0,2305354.0,2430664.0,63516.0,2427374.0,231947.0,196888.0,1615257.0,691556.0,35.0,88.0,1220.0,16846.0,553500.0,2153000.0,250906.0,3500,945488.0,7961.0,198631.0,3386886,5000191.0,3143292.0,1.0,190.0,1260.0,18.0,495.0,15172.0,15664.0,1659.0,11868.0,12015.0,24.12,25.51,72436.0,51907.0,7761.0,33.0,143,28.0,330.0,3693.0,1866.0,66.0,7.0,7.0,552.0,15.0,8.0,8.0,303.0,120.0,5918.0,3937.0,3294.0,3718.0,3257.0,37.0,10000.0,2244.0,1900.0,2234.0,10.0,62.0,115.0,8841.0,134755.0,53.0,105.0,161258.0,862622.0,517937,95464.0,17333,712,3247.0,3205.0,26049.0,21692.0,6872.0,817.0,47015.0,592636.0,6935.0,3119.0,89.0,100.0,71.0,36.47,89.38,22.0,103444.0,414553.0,254349.0,250965.0,10,6,797,737,
2009,441600,河源,4054956.0,532821.218,2108577.12,1413557.662,13.14,52.0,34.86,13928.0,348.98,106,8.04,347.8,101,70178.0,39278.0,12.79,284,138,24.8,273777.0,15112.0,0.14,13.5,11.16,0.56,54.44,45.0,0.14,0.33,11.38,0.64,1.15,0.58,0.15,0.55,0.3,0.64,0.22,0.24,0.16,0.24,0.05,3.7,1.15,0.17,3.01,0,1,1.0,0,1,4,0,2,24.0,568486.0,23805.95,15642.0,16.0,1.0,223.0,2264500.0,10.1,87.75,6.02,0.04,467600.0,230500.0,113300.0,45.0,37015.0,5928.5,411.0,254.0,119.0,38.0,6046828.0,3621946.0,1649364.0,775518.0,14.0,37303.0,4373.0,209602.0,470507.0,79452.0,104628.0,1841775.0,1984222.0,63516.0,1981479.0,201839.0,166678.0,1425819.0,614559.0,36.0,29.0,1220.0,22705.0,553500.0,2153000.0,201839.0,3500,790470.0,6279.0,169765.0,2942590,4095868.0,2636044.0,1.0,190.0,1271.0,18.0,424.0,14550.0,15726.0,1659.0,10147.0,12015.0,24.14,26.85,61758.0,28910.0,9000.0,29.0,143,28.0,330.0,3693.0,1866.0,66.0,7.0,7.0,520.0,15.0,8.0,8.0,290.0,123.0,5376.0,3451.0,3025.0,3718.0,2987.0,38.0,10000.0,2025.0,1900.0,2017.0,8.0,62.0,119.0,8606.0,126468.0,62.0,135.0,126024.0,862622.0,517937,95464.0,17333,712,3023.0,2983.0,14739.0,20200.0,14598.0,8261.0,47015.0,592636.0,6935.0,3119.0,63.0,85.83333333333333,95.0,36.47,89.38,22.0,103444.0,414553.0,254349.0,250965.0,10,6,797,737,
2019,440900,茂名,32520000.0,5814576.0,11248668.0,15460008.0,17.88,34.59,47.54,51119.0,818.0,393,139.75,814.0,212,133039.0,18360.0,14.02,618,269,49.589,530602.0,31992.0,0.049,19.84,29.7,0.1,40.01,59.89,0.049,0.088,5.154,0.751,13.847,1.523,0.597,2.861,0.467,1.898,1.177,1.543,0.585,0.336,0.173,9.36,3.539,0.245,5.397,1,12,27.0,7,4,9,1,6,47.0,3440976.0,73057.0,11428.0,360.0,1.0,661.0,1143472.0,4.3,283.5,14.013,3.693,666700.0,42280.0,158461.0,43742.0,185186.0,29051.0,810.0,756.0,42.0,12.0,19263441.0,10814755.0,2704682.0,5744004.0,87.0,3162407.0,276504.0,386641.0,1363285.0,4358680.0,3009178.0,4421732.0,4412007.0,1684161.0,207734.0,3066725.0,2341872.0,14406786.0,18655608.0,902.0,37.0,11000.0,2546.0,258153.0,1705880.0,1398925.0,189773,4581230.0,37030.0,1247054.0,15812279,30088792.0,19937500.0,6.0,263.0,1377.0,17.0,2855.0,33116.0,37208.0,3073.0,16010.0,56327.0,44.0,68.0,231488.0,61334.0,5256.0,296.0,156,158945.0,3934301.0,4911.0,2506.0,94.0,7.0,161.0,1550.0,47.0,7.0,4.0,1537.0,76.0,22536.0,13257.0,7519.0,756.0,6721.0,32.0,13961.0,3327.0,116.0,11722.0,765.0,2401.0,295.0,132811.0,829198.0,143.0,546.0,1330000.0,1236283.0,647064,132015.0,18920,363,2472.0,59706.0,39608.0,2977.0,1490672.0,46335.0,573794.0,5595208.0,3022.0,6108.0,45.0,100.0,97.0,99.0,96.14,25.0,3518340.0,783671.0,512168.0,314557.0,165,156,24618,23647,295598.1
2018,440900,茂名,30921768.0,4953667.234,11787377.962,14180722.805,16.02,38.12,45.86,49406.0,811.0,393,139.75,807.0,208,131421.0,25295.0,13.09,618,269,46.344,507781.0,28515.0,0.695,20.339,25.31,1.5,43.89,54.61,0.695,0.136,5.364,0.761,14.078,1.457,0.47,2.184,0.438,2.113,1.023,0.568,0.392,0.445,0.038,7.842,3.047,0.193,5.099,1,12,27.0,7,4,9,1,6,42.0,2879046.0,67843.0,11427.0,360.0,1.0,661.0,1224353.0,5.5,144.21,14.013,3.693,666700.0,3729000.0,158461.0,43742.0,900108.0,29051.0,1061.0,997.0,51.0,13.0,19263441.0,10814755.0,2704682.0,5744004.0,87.0,3162407.0,276504.0,641581.0,1860512.0,4358680.0,3009178.0,4268084.0,6696191.0,1735905.0,207734.0,3099021.0,2384973.0,15413709.0,18892885.0,1008.0,429.0,11000.0,2417.0,244180.0,1273271.0,1361361.0,189773,4234738.0,33321.0,1238785.0,13248494,27195163.0,18103924.0,4.0,262.0,1383.0,18.0,1716.0,34407.0,35863.0,2828.0,16010.0,43471.0,44.0,65.0,231488.0,56347.0,5256.0,296.0,156,158945.0,3934301.0,5665.0,2591.0,121.0,7.0,161.0,1770.0,47.0,6.0,4.0,1537.0,73.0,21502.0,13993.0,7519.0,756.0,6634.0,24.0,13961.0,3327.0,116.0,10658.0,682.0,2401.0,295.0,117542.0,355334.0,143.0,505.0,1390000.0,1151803.0,631954,116998.0,18920,363,2384.0,59706.0,39608.0,3648.0,1490672.0,46335.0,573794.0,5595208.0,3241.0,6922.0,45.0,100.0,97.0,97.27,89.46,26.0,3518340.0,1026408.0,490876.0,289046.0,165,156,24618,23647,291321.3
2017,440900,茂名,29040700.0,4656102.12,11186951.557,12801547.8235,16.275,39.135,44.59,47116.0,804.0,393,139.75,801.0,204,166243.0,78620.0,10.9,618,269,49.358,439501.0,27879.0,0.73,23.092,25.536,1.48,46.79,51.74,0.73,0.19,7.675,0.877,14.35,1.358,0.44,2.434,0.462,1.671,0.996,0.599,0.422,0.515,0.042,8.876,3.054,0.23,4.438,1,12,27.0,7,4,9,1,6,46.0,2823127.0,61442.0,11427.0,360.0,1.0,661.0,1227500.0,6.3,147.74,14.013,3.693,2997000.0,3434500.0,158461.0,43742.0,894700.0,29051.0,1026.0,964.0,48.0,14.0,19263441.0,10814755.0,2704682.0,5744004.0,87.0,3162407.0,276504.0,1113311.0,3139133.0,4358680.0,3009178.0,4844065.0,6368667.0,1871649.0,207734.0,1682150.0,1443131.0,14569997.0,17253930.0,880.0,394.0,11000.0,7406.0,244180.0,1273271.0,1301377.0,189773,3819209.0,16932.0,1161653.0,11463700,24523900.0,16652600.0,4.0,261.0,1385.0,20.0,1855.0,35492.0,34509.0,2551.0,16010.0,39100.0,45.0,62.0,231488.0,50046.0,5256.0,296.0,156,7822.0,177681.0,6629.0,1867.0,114.0,7.0,161.0,4440.0,47.0,6.0,27.0,1537.0,71.0,20383.0,13362.0,7519.0,756.0,6493.0,22.0,13961.0,3327.0,116.0,9856.0,664.0,2401.0,295.0,98186.0,446272.0,143.0,450.0,1050000.0,1069381.0,601833,109657.0,18920,363,2176.0,59706.0,39608.0,6493.5,1490672.0,46335.0,573794.0,5595208.0,5100.0,6922.0,45.0,100.0,97.0,95.54,90.52,26.0,3518340.0,1064936.0,465238.0,278202.0,165,156,24618,23647,284459.78
2016,440900,茂名,26367435.0,4358537.006,10586525.152,11422372.842,16.53,40.15,43.32,43211.0,799.0,393,139.75,792.0,204,166243.0,78620.0,18.52,618,269,46.464,364533.0,22577.33333333333,0.796,20.386,25.282,1.71,43.88,54.41,0.796,0.28,8.073,1.072,10.961,1.296,0.405,2.531,0.506,1.462,0.93,0.55,0.43,0.594,0.041,8.924,3.008,0.226,4.378,1,12,27.0,7,4,9,1,6,43.0,2474816.0,57059.0,11429.0,360.0,1.0,661.0,1371500.0,7.1,146.1,14.013,3.693,2916300.0,3264600.0,158461.0,43742.0,878468.0,29051.0,978.0,913.0,52.0,13.0,24834149.0,23632298.0,858612.0,343239.0,87.0,3162407.0,276504.0,1135489.0,2967722.0,4358680.0,3009178.0,4140815.0,6347594.0,1924621.0,12627596.0,1098424.0,842793.0,13398771.0,16007286.0,891.0,57.0,11000.0,7548.0,244180.0,1273271.0,1214200.0,189773,3497300.0,15698.0,1022581.0,10058700,22169300.0,15328100.0,4.0,257.0,1381.0,12.0,1642.0,35490.0,33706.0,2264.0,37900.0,39100.0,47.0,60.0,231488.0,47980.0,5256.0,296.0,156,7822.0,177681.0,6629.0,1867.0,114.0,7.0,161.0,1216.0,47.0,6.0,27.0,1537.0,163.0,27617.0,12635.0,7519.0,756.0,5909.0,68.0,13961.0,3327.0,116.0,9053.0,600.0,2401.0,125.0,84375.0,330514.0,59.0,355.0,900000.0,1069381.0,601833,109657.0,18920,363,2846.0,59706.0,39608.0,9339.0,1490672.0,46335.0,461133.0,545971.0,6364.0,6922.0,45.0,100.0,97.0,93.81,91.58,26.0,3518340.0,1050000.0,443800.0,261600.0,165,156,24618,23647,277598.25
2015,440900,茂名,24456300.0,3849421.62,10080886.86,10525991.52,15.74,41.22,43.04,40324.0,785.84,393,139.75,779.1,204,166243.0,78620.0,18.42,618,269,45.662,289565.0,17275.66666666666,0.792,20.218,24.653,1.73,44.28,53.99,0.792,0.275,8.178,1.098,10.667,1.174,0.405,2.554,0.449,1.424,0.836,0.503,0.371,0.612,0.045,8.95,2.826,0.213,4.291,1,12,27.0,7,4,9,1,6,43.0,2274228.0,53036.0,11429.0,360.0,1.0,688.0,1371500.0,8.0,144.87,14.013,3.693,2781900.0,3087600.0,158461.0,43742.0,848800.0,29051.0,957.0,886.0,57.0,14.0,23320507.0,22281009.0,759005.0,280493.0,87.0,3162407.0,276504.0,2375259.0,2533827.0,4358680.0,3009178.0,3397283.0,5766543.0,1870382.0,10128306.0,1026670.0,811405.0,12143765.0,15563703.0,852.0,44.0,11000.0,17191.0,244180.0,1273271.0,1139190.0,189773,3399019.0,8024.0,886632.0,8583300,19747500.0,14136400.0,2.0,260.0,1389.0,22.0,1429.0,37768.0,31857.0,2198.0,35712.0,39100.0,49.51,57.72,231488.0,91679.0,5256.0,45.0,117,7822.0,177681.0,6629.0,1867.0,114.0,7.0,161.0,1142.0,15.0,6.0,27.0,1537.0,159.0,24079.0,11666.0,7519.0,756.0,6303.0,63.0,13961.0,3327.0,116.0,9353.0,542.0,2401.0,125.0,63488.0,804683.0,64.0,361.0,1080000.0,1069381.0,601833,109657.0,18920,363,4111.0,59706.0,39608.0,31793.0,1490672.0,46335.0,469897.0,707061.0,11476.0,6922.0,45.0,100.0,97.0,97.7,86.4,26.0,3518340.0,812462.0,422490.0,257868.0,165,156,24618,23647,253967.86
2014,440900,茂名,23490313.0,3640998.515,9748479.895,10100834.59,15.5,41.5,43.0,38951.0,772.4,393,139.75,765.0,204,166243.0,78620.0,18.5,618,269,44.873,258540.0,11974.0,0.819,19.454,24.6,1.82,43.35,54.83,0.819,0.178,7.35,1.147,10.778,1.236,0.412,2.718,0.447,1.238,0.759,0.56,0.371,0.634,0.043,8.989,2.708,0.217,4.268,1,12,27.0,7,4,9,1,6,42.0,2028176.0,48095.23,11427.0,360.0,1.0,676.0,1371500.0,10.4,145.84,14.013,3.693,2618900.0,2900700.0,158461.0,43742.0,821100.0,29051.0,850.0,772.0,62.0,16.0,24018489.0,23050946.0,668281.0,299262.0,87.0,3162407.0,276504.0,2065443.0,1675170.0,4358680.0,3009178.0,3136892.0,4918058.0,1386222.0,8505521.0,950648.0,701348.0,10938995.0,18654800.0,841.0,69.0,11000.0,15574.0,244180.0,1273271.0,1003741.0,189773,2632379.0,6800.0,747486.0,7489352,17662903.0,12712020.0,2.0,268.0,1746.0,29.0,1357.0,36266.0,33275.0,2475.0,33600.0,39100.0,53.0,56.32,301632.0,63589.0,25481.0,44.0,82,7822.0,177681.0,6629.0,1867.0,114.0,7.0,2.0,1641.0,21.0,6.0,27.0,1537.0,153.0,22411.0,11015.0,5838.0,174.0,5604.0,60.0,13961.0,9463.0,603.0,8344.0,516.0,2401.0,125.0,49602.0,634808.0,71.0,371.0,650000.0,1069381.0,601833,109657.0,18920,363,6027.0,59706.0,39608.0,30425.0,1490672.0,46335.0,499468.0,753003.0,14177.0,6922.0,45.0,100.0,97.0,97.96,100.0,26.0,3518340.0,2115450.0,6192842.0,261305.0,165,156,24618,23647,
2013,440900,茂名,21601686.0,3730611.172,8934457.33,8936617.498,17.27,41.36,41.37,28498.0,757.7,393,139.75,753.3,204,166243.0,78620.0,12.4,618,269,44.8,236445.0,24096.0,0.9,19.32,24.61,2.01,43.1,54.89,0.9,0.17,7.1,1.16,10.89,1.23,0.39,2.62,0.5,1.27,0.7,0.54,0.36,0.64,0.04,9.0,2.66,0.3,4.36,1,12,27.0,7,4,9,1,6,42.0,1803024.0,42888.3,11426.0,360.0,1.0,663.0,1371500.0,11.57,142.14,13.26,3.693,2534800.0,2745100.0,633800.0,43742.0,867523.0,49000.0,844.0,765.0,61.0,18.0,21461245.0,20663387.0,499417.0,298441.0,87.0,3162407.0,276504.0,2072676.0,1430289.0,4358680.0,3009178.0,3500090.0,3946174.0,1226710.0,6605279.0,773575.0,598722.0,10087878.0,14355634.0,506.0,50.0,11000.0,11470.0,244180.0,1273271.0,903569.0,189773,2185926.0,10619.0,591342.0,6370952,15670134.0,11352341.0,2.0,277.0,1751.0,35.0,1372.0,35587.0,32955.0,2574.0,33563.0,39100.0,56.65,56.8,361407.0,96380.0,20053.0,477.0,127,7822.0,177681.0,6629.0,1867.0,114.0,5.0,5.0,975.0,13.0,6.0,27.0,456.0,147.0,19413.0,10234.0,8840.0,168.0,8620.0,52.0,13961.0,7790.0,667.0,6661.0,462.0,2401.0,130.0,43243.0,492081.0,77.0,360.0,520000.0,1069381.0,601833,109657.0,18920,363,4626.0,59706.0,39608.0,30106.0,1490672.0,46335.0,439518.0,689290.0,11489.0,6922.0,45.0,100.0,97.0,95.89,86.7,26.0,3518340.0,2735988.0,416652.0,261282.0,165,156,24618,23647,
